agenda_date,RIN,agency_code,agency_name,department_code,department_name,rule_title,abstract,priority,RIN_status,rule_stage,major,CFR,legal_authority,regulatory_flexibility_analysis,legal_deadline1,legal_deadline2,legal_deadline3,legal_deadline4,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25,action26,action27,action28,action29,action30,action31,action32,action33,action34,action35,action36,action37,action38,action39,action40,action41,action42,action43,action44,action45,action46,action47,action48,action49,action50,action51,action52,action53,action54,action55,action56,action57,action58,action59,action60,action61,action62,action63,action64,action65,action66,action67,action68,action69,action70,action71,action72,action73,action74,action75,action76,action77,action78,action79,action80,action81,action82,action83,action84,action85,action86,action87,action88,action89,action90,action91,action92,action93,action94,action95,action96,action97,action98,action99,action100,action101,action102,action103,action104,action105,action106,action107,action108,action109,action110,action111,action112,action113,action114,action115,action116,action117,action118,action119,action120,action121,action122,action123,action124,action125,action126,action127,action128,action129,action130,action131,action132,action133,action134,action135,action136,action137,action138,action139,action140,action141,action142,action143,action144,action145,action146,action147,action148,action149,action150,action151,action152,action153,action154,action155,action156,action157,action158,action159,action160,action161,action162,action163,action164,action165,action166,action167,action168,action169,action170,action171,action172,action173,action174,action175,action176,action177,action178,action179,action180,action181,action182,action183,action184,action185,action186,action187,action188
202404,1018-BG55,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Endangered Species Status for Sira Curassow and Southern Helmeted Curassow,"FWS will make a final determination on our proposal to list the Sira curassow ( Pauxi koepckeae ) and southern helmeted curassow ( Pauxi unicornis ) as endangered species under the Endangered Species Act of 1973, as amended. The Sira curassow and southern helmeted curassow are both bird species from South America.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,Judicial; NPRM; 05/25/2023; Settlement agreement (for southern helmeted curassow),,,,NPRM; 05/31/2023; 88 FR 34800,NPRM Comment Period End; 07/31/2023,Final Action; 07/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG56,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Reclassification of Colorado Hookless Cactus,FWS will make a final determination on our proposal to remove the Colorado hookless cactus ( Sclerocactus glaucus ) from the List of Endangered and Threatened Plants due to recovery. The Colorado hookless cactus is found in Colorado.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 04/11/2023; 88 FR 21582,NPRM Comment Period End; 06/12/2023,Final Action; 03/00/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG61,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Critical Habitat Designation for the `i`iwi,FWS will make a final determination to designate critical habitat for the `i`iwi ( Drepanis coccinea ) under the Endangered Species Act. This bird is found in Hawaii and is listed as threatened.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,Judicial; Other; 12/15/2022; Settlement agreement for proposed critical habitat,,,,NPRM; 12/28/2022; 87 FR 79942,NPRM Comment Period End; 02/27/2023,Final Action; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG63,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Migratory Bird Hunting; 2024–25 Migratory Game Bird Hunting Regulations,"This rulemaking action would establish annual hunting regulations for certain migratory game birds. FWS annually prescribes the frameworks, or outside limits, for season lengths, bag limits, and areas for migratory game bird hunting. After these frameworks are established, States and Tribes may select season dates, bag limits, and other regulatory options for their hunting seasons. Migratory bird management is a cooperative effort of Federal, State, and Tribal governments.",Section 3(f)(1) Significant,Previously Published in The Unified Agenda,Final Rule Stage,Yes,50 CFR 20,16 U.S.C. 703 et seq.; 16 U.S.C. 742a-j,YES,,,,,NPRM; 02/08/2024; 89 FR 8631,NPRM Comment Period End; 03/11/2024,Proposed Frameworks; 05/13/2024; 89 FR 41522,Proposed Frameworks; Comment Period End ; 06/12/2024,Final Frameworks; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG64,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Listing Determination for the California Spotted Owl,"FWS will make a final determination on our proposal to list two distinct population segments (DPSs) of the California spotted owl ( Strix occidentalis occidentalis ) under the Endangered Species Act (Act). We proposed to list the Coastal-Southern California DPS as an endangered species and the Sierra Nevada DPS as a threatened species with a rule issued under section 4(d) of the Act. This bird is found in California and Nevada and in Baja California Norte, Mexico.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,Judicial; NPRM; 02/15/2023; Settlement agreement for 12-month petition finding,,,,NPRM; 02/23/2023; 88 FR 11600,NPRM Comment Period End; 04/24/2023,Final Action; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG69,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Listing Determinations for Three Brazilian Butterflies,"FWS will make a final determination on our proposal to list the Fluminense swallowtail ( Parides ascanius ), Hahnel s Amazonian swallowtail ( Parides hahneli) , and Harris s mimic swallowtail ( Eurytides lysithous harrisianus ) as endangered species under the Endangered Species Act. These butterflies are found in Brazil.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,Judicial; NPRM; 07/27/2023; Settlement agreement (for Fluminense swallowtail and Harris’s mimic swallowtail),,,,NPRM; 07/27/2023; 88 FR 48414,NPRM Comment Period End; 09/25/2023,Final Action; 07/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG72,1018,United States Fish and Wildlife Service,1000,Department of the Interior,"Subsistence Management Regulations for Public Lands in Alaska, 2024–25 and 2025–26; Subsistence Taking of Wildlife Regulations","This final rule, a joint DOI and U.S. Forest Service (U.S. Department of Agriculture) effort, will revise the regulations for seasons, harvest limits, methods, and means for the taking of wildlife for subsistence uses in Alaska during the 2024-25 and 2025-26 regulatory seasons. The Federal Subsistence Board will also address customary and traditional use determinations for wildlife. Ten Federal Subsistence Regional Advisory Councils provide a forum for rural residents with personal knowledge of local conditions and resource requirements to have a meaningful role in the subsistence management of fish and wildlife on Federal public lands in Alaska. The Council members represent varied geographical, cultural, and user interests within each region.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 100; 36 CFR 242,16 U.S.C. 3; 16 U.S.C. 472; 16 U.S.C. 551; 16 U.S.C. 668dd; 16 U.S.C. 3101 to 3126; 18 U.S.C. 3551 to 3586; 43 U.S.C. 1733,No,,,,,NPRM; 02/27/2023; 88 FR 12285,NPRM Comment Period End; 04/12/2023,Final Action; 07/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG78,1018,United States Fish and Wildlife Service,1000,Department of the Interior,"Maintaining the Biological Integrity, Diversity, and Environmental Health of the National Wildlife Refuge System","FWS will make a final determination on our proposal to promulgate regulations directing the management of the National Wildlife Refuge System (NWRS) to promote the biological integrity, diversity, and environmental health of all lands and waters under the jurisdiction of the NWRS. These regulations will be based on language in the National Wildlife Refuge System Administration Act of 1966, as amended by the National Wildlife Refuge System Improvement Act of 1997, directing the Service to ensure that the biological integrity, diversity, and environmental health of the System are maintained for the benefit of present and future generations of Americans. FWS has intentionally coordinated with State and Tribal partners to develop the proposed regulations. FWS solicited comments from States through the Association of Fish and Wildlife Agencies (AFWA) and held three meetings with AFWA and State leadership to discuss the proposed regulations. FWS also held two public webinars for Tribal partners across the country to discuss the proposed regulations and to gain their feedback.",Other Significant,Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 29,5 U.S.C. 301; 16 U.S.C. 460k; 16 U.S.C. 664; 16 U.S.C. 668dd–668ee; 16 U.S.C. 715i; Pub. L. 115-20,No,,,,,NPRM; 02/02/2024; 89 FR 7345,NPRM Comment Period End; 03/04/2024,NPRM Comment Period Extended; 03/05/2024; 89 FR 15806,NPRM Comment Period Extension End; 05/06/2024,Final Action; 12/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG81,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Critical Habitat Designation for the Green Sea Turtle,"FWS will make a final determination on our proposal to designate critical habitat for six distinct population segments (DPS) of the green sea turtle  (Chelonia mydas) . The Central West Pacific DPS and the Central South Pacific DPS are listed as endangered, and the Central North Pacific DPS, East Pacific DPS, North Atlantic DPS, and South Atlantic DPS are listed as threatened. These populations occur in American Samoa, Guam, Commonwealth of the Northern Mariana Islands, Hawaii, Florida, North Carolina, Puerto Rico, South Carolina, Texas, and the U.S. Virgin Islands.",Other Significant,Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,Judicial; NPRM; 06/30/2023; Settlement agreement for proposed critical habitat,,,,NPRM; 07/19/2023; 88 FR 46376,NPRM Comment Period End; 10/17/2023,Final Action; 09/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG85,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Critical Habitat Designation for the Sickle Darter,"FWS will make a final determination to designate critical habitat for the sickle darter  (Percina williamsi)  under the Endangered Species Act. This fish is found in North Carolina, Tennessee, and Virginia. The sickle darter is listed as a threatened species.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 01/24/2023; 88 FR 4128,NPRM Comment Period End; 03/27/2023,Final Action; 07/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG92,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Threatened Species Status With Section 4(d) Rule for Coal Darter,FWS will make a final determination on our proposal to list the coal darter ( Percina brevicauda ) as a threatened species with a rule issued under section 4(d) of the Endangered Species Act. This fish is found in Alabama. FWS will also propose to designate critical habitat for the species under a separate rulemaking (RIN 1018-BH94).,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 12/21/2023; 88 FR 88338,NPRM Comment Period End; 02/20/2024,NPRM Comment Period Reopened; 04/08/2024; 89 FR 24415,NPRM Comment Period Reopened End; 05/08/2024,Final Action; 12/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BG94,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Removal of Apache Trout From the List of Endangered and Threatened Wildlife,FWS will make a final determination on our proposal to remove the Apache trout ( Oncorhynchus apache ) from the List of Endangered and Threatened Wildlife due to recovery. The Apache trout is found in Arizona.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 08/11/2023; 88 FR 54548,NPRM Comment Period End; 10/10/2023,Final Action; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BH01,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Reclassification of North Park Phacelia ,FWS will make a final determination on our proposal to remove the North Park phacelia ( Phacelia formosula ) from the List of Endangered and Threatened Plants due to recovery. The North Park phacelia is found in Colorado.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 03/19/2024; 89 FR 19546,NPRM Comment Period End; 05/20/2024,Final Action; 03/00/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,1018-BH06,1018,United States Fish and Wildlife Service,1000,Department of the Interior,Endangered and Threatened Wildlife and Plants; Listing Determination and Critical Habitat Designation for West Virginia Spring Salamander ,FWS will make a final determination on our proposal to list the West Virginia spring salamander ( Gyrinophilus subterraneus ) as an endangered species under the Endangered Species Act. This salamander is found in West Virginia. FWS will also make a final determination on our proposal to designate critical habitat for the species.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,No,50 CFR 17,16 U.S.C. 1531 et seq.,No,,,,,NPRM; 12/20/2023; 88 FR 88012,NPRM Comment Period End; 02/20/2024,Final Action; 12/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
